# 81,cat81|Гаечные ключи рожковые
 1|Ключ трубный рычажной                      |84|20 &mdash;&numsp;40 |        |1355,20|1347,70| -||norow|Ключи трубные рычажные <strong>цельнокованые</strong>| GROSS, CrV, усиленная конструкция, <abbr title="прямые губки"><strong>тип L</strong></abbr>|</span><span class="for">Для захватывания и вращения труб и соединительных частей трубопроводов</span></p><UL><LI>Изготовлены из высококачественной хромванадиевой стали. Имеют порошковое антикоррозийное покрытие.<LI>Губки дополнительно закалены токами высокой частоты до твердости 57–60 HRс.<LI>Прогрессивная форма зуба с наклоном против направления вращения обеспечивает самоблокируемый захват деталей.<LI>Верхняя ручка имеет выштампованный Т-образный профиль. Регулировочная гайка снабжена стопорным кольцом.</UL><p>В графе <b>"Размер"</b> указан <b>диаметр</b> труб, зажимаемых ключами, в <b>мм</b><span class="addt">||/img/pic/keys/small/Kluch Trubny GROSS.jpg|/img/pic/keys/big/Kluch Trubny GROSS.jpg
 0|Ключ трубный рычажной 3/4" GROSS № 0, тип L|84|10 &mdash;&numsp;35 |15600   |1298,00|1270,00| -|
 0|Ключ трубный рычажной 1.0" GROSS № 1, тип L|84|20 &mdash;&numsp;40 |15601   |1358,00|1325,00| -|
 0|Ключ трубный рычажной 1.5" GROSS № 2, тип L|84|20 &mdash;&numsp;55 |15603   |2075,00|1998,00| -|
 0|Ключ трубный рычажной 2.0" GROSS № 3, тип L|84|25 &mdash;&numsp;65 |15605   |3390,00|3290,00| -|
 0|Ключ трубный рычажной 3.0" GROSS № 4, тип L|84|32       &mdash;100 |15606   |4689,00|4500,00| -|
#1|Ключ трубный рычажной 1.0" GROSS № 1, тип S|84|20 &mdash;&numsp;40 |        |1211,00|1206,58|1178,35||norow|Ключи трубные рычажные <strong>цельнокованые</strong>| GROSS, CrV, усиленная конструкция, <abbr title="S-образные губки позволяют фиксировать трубу в трёх точках"><strong>тип S</strong></abbr>|</span><span class="for">Для захватывания и вращения труб и соединительных частей трубопроводов</span></p><UL><LI>Изготовлены из высококачественной хромванадиевой стали. Имеют порошковое антикоррозийное покрытие.<LI>Губки дополнительно закалены токами высокой частоты до твердости 57–60 HRс.<LI>Прогрессивная форма зуба с наклоном против направления вращения обеспечивает самоблокируемый захват деталей.<LI>Верхняя ручка имеет выштампованный Т-образный профиль. Регулировочная гайка снабжена стопорным кольцом.</UL><p>В графе <b>"Размер"</b> указан <b>диаметр</b> труб, зажимаемых ключами, в <b>мм</b><span class="addt">||/img/pic/keys/small/15611.jpg|/img/pic/keys/big/15611.jpg
#0|Ключ трубный рычажной 1.0" GROSS № 1, тип S|84|20 &mdash;&numsp;40 |15611   | 993,65| 981,75| 973,42|
#0|Ключ трубный рычажной 1.5" GROSS № 2, тип S|84|20 &mdash;&numsp;55 |15613   |1812,61|1791,37|1777,21|
#0|Ключ трубный рычажной 2.0" GROSS № 3, тип S|84|25 &mdash;&numsp;65 |15615   |2959,65|2917,17|2895,92|
#0|Ключ трубный рычажной 3.0" GROSS № 4, тип S|84|32       &mdash;100 |15616   |4528,69|4467,80|4436,64|
#1|Ключи трубные газовые                                          |84||15836   |1898|1865|1828||norow sale1|||||/img/pic/keys/small/HARDAX.jpg|/img/pic/keys/big/jpg
#0|Ключ трубный рычажной КТР-1, з-д «Металлист»                   |84||KTR1.M  | 325| 312| 303|
#0|Ключ трубный рычажной КТР-2, з-д «Металлист»                   |84||KTR2.M  | 398| 388| 372|
#0|Ключ трубный рычажной MATRIX № 2 — 1.5&Prime;, тип L           |84||15636   | 598| 598| 598|
#0|Ключ трубный рычажной HARDAX № 3 — 2.0&Prime;, тип L           |84||43-0-120| 360| 360| 360|
#1|Ключ трубный газовый TRUPER 250 мм, захват 25 мм               |84||15836   | 680| 680| 680||norow sale1|Ключи трубные газовые|||/img/pic/keys/small/trup-kljuchi-sti.jpg|/img/pic/keys/big/trup-kljuchi-sti.jpg
#0|Ключ трубный газовый TRUPER 250 мм, захват 25 мм               |84||15836   | 680| 680| 680||
#0|Ключ трубный газовый TRUPER 460 мм, захват 51 мм               |84||15839   |1690|1690|1690||
#1|Ключ трубный газовый TRUPER 250 мм, захват 25 мм               |84||15836   | 790| 790| 790||norow sale1|Ключи трубные газовые| TRUPER повышенной мощности, стандарт GGG-W-651E|</span></p><UL><LI>Зажимные губки из стали хром-молибден.<LI>Легкая регулировка. На 70% превышают передаваемый крутящий момент.</UL><p><span class="addt">||/img/pic/keys/small/trup-kljuchi-sti.jpg|/img/pic/keys/big/trup-kljuchi-sti.jpg
#1|Ключ трубный рычажной HARDAX № 1 — 1.0&Prime;, тип L           |84||43-0-110| 595| 570| 550|||Ключи трубные рычажные| HARDAX, CrV.|||/img/pic/keys/small/HARDAX.jpg|/img/pic/keys/big/jpg
#0|Ключ трубный рычажной GROSS № 1 — 1.0&Prime;, тип S            |84||15611    | 595| 578| 568
#1|Ключ трубный RemoColor тип L 2.0&Prime;|84||490,00||Ключи трубные тип "L"| RemoColor professional tools|||/img/pic/keys/small/Kluch Trubny  L - RemoColor professional tools.jpg|/img/pic/keys/big/Kluch Trubny  L - RemoColor professional tools.jpg
#0|Ключ трубный RemoColor тип L 3.0&Prime;|84||-

# 269,cat269|Головки торцевые
#1|Головки торцевые 6-гранные              |269|13110  | 57,98| 56,00|-||norow|| MATRIX Master, 1/2&Prime;, CrV|Головки сменные торцевые изготовлены из хромванадиевой стали и обладают повышенной износостойкостью. Твердость материала рабочей части головки – 42 HRс, что соответствует требованиям ГОСТа. Головки имеют полированное хромоникелевое покрытие. Динамический 6-гранный профиль с увеличенной площадью контакта с деталью снижает деформацию граней крепежа при высоких нагрузках. Посадочное место для присоединительного квадрата 1/2 дюйма.||/img/pic/keys/small/gol_tor.jpg|/img/pic/keys/big/jpg
 1|Головки торцевые 6-гранные              |269|13110  | 57,98| 56,00|-||norow|| MATRIX Master, 1/2&Prime;, CrV|Головки сменные торцевые изготовлены из хромванадиевой стали и обладают повышенной износостойкостью. Твердость материала рабочей части головки – 42 HRс, что соответствует требованиям ГОСТа. Головки имеют полированное хромоникелевое покрытие. Динамический 6-гранный профиль с увеличенной площадью контакта с деталью снижает деформацию граней крепежа при высоких нагрузках. Посадочное место для присоединительного квадрата 1/2 дюйма.||/img/pic/keys/small/tortsevaja_golovka.jpg|/img/pic/keys/big/tortsevaja_golovka.jpg
 0|Головка торцевая 10 мм MATRIX Master    |269|13110  | 88,00| 80,00|-|
 0|Головка торцевая 11 мм MATRIX Master    |269|13111  | 90,00| 84,00|-|
 0|Головка торцевая 12 мм MATRIX Master    |269|13112  | 96,00| 90,00|-|
 0|Головка торцевая 13 мм MATRIX Master    |269|13113  | 99,00| 93,00|-|
 0|Головка торцевая 14 мм MATRIX Master    |269|13114  | 99,00| 93,00|-|
 0|Головка торцевая 15 мм MATRIX Master    |269|13115  | 99,00| 93,00|-|
 0|Головка торцевая 16 мм MATRIX Master    |269|13116  |109,00|103,00|-|
 0|Головка торцевая 17 мм MATRIX Master    |269|13117  |116,00|111,00|-|
 0|Головка торцевая 18 мм MATRIX Master    |269|13118  |128,00|122,00|-|
 0|Головка торцевая 19 мм MATRIX Master    |269|13119  |128,00|122,00|-|
 0|Головка торцевая 20 мм MATRIX Master    |269|13120  |132,00|125,00|-|
 0|Головка торцевая 21 мм MATRIX Master    |269|13121  |148,00|142,00|-|
 0|Головка торцевая 22 мм MATRIX Master    |269|13122  |165,00|157,00|-|
 0|Головка торцевая 23 мм MATRIX Master    |269|13123  |172,00|165,00|-|
 0|Головка торцевая 24 мм MATRIX Master    |269|13124  |185,00|175,00|-|
 0|Головка торцевая 27 мм MATRIX Master    |269|13127  |245,00|235,00|-|
 0|Головка торцевая 30 мм MATRIX Master    |269|13130  |298,00|275,00|-|
 0|Головка торцевая 32 мм MATRIX Master    |269|13132  |388,00|370,00|-|
#0|Головка торцевая 24 мм STELS            |269|13835  |115,98|113,00|110,00|
#0|Головка торцевая 30 мм STELS            |269|13837  |198,98|194,00|191,00|
#1|Головки торцевые 6-гранные              |269|       | 55,00| 54,00| 53,00||norow|| THORVIK CrV|</span><span class="for">Для начального откручивания крепежных деталей с 6-гранным рабочим профилем</span></p><UL><LI>Инструменты выполнены из хромванадиевой стали (CrV).<LI><b>Позволяют прилагать максимально допустимые для торцевых головок рабочие нагрузки.</b><LI><b>Профессиональный инструмент.</b> <strong>Пожизненная гарантия!</strong></UL><p><span class="addt">||/img/pic/keys/small/gol-thorvik.jpg|/img/pic/keys/big/gol-thorvik.jpg
#0|Головка торцевая 1/2", 10 мм THORVIK    |269|FS01210| 55,00| 54,00| 53,00|
#0|Головка торцевая 1/2", 11 мм THORVIK    |269|FS01211| 55,00| 54,00| 53,00|
#0|Головка торцевая 1/2", 12 мм THORVIK    |269|FS01212| 55,00| 54,00| 53,00|
#0|Головка торцевая 1/2", 13 мм THORVIK    |269|FS01213| 55,00| 54,00| 53,00|
#0|Головка торцевая 1/2", 14 мм THORVIK    |269|FS01214| 55,00| 54,00| 53,00|
#0|Головка торцевая 1/2", 22 мм THORVIK    |269|FS01222|139,00|135,00|132,00|
#0|Головка торцевая 1/2", 24 мм THORVIK    |269|FS01224|139,00|135,00|132,00|
#1|Головки торцевые 6-гранные              |269|       | 88,00| 86,00| 85,00||norow|| OMBRA CrV|</span><span class="for">Для начального откручивания крепежных деталей с 6-гранным рабочим профилем</span></p><UL><LI>Инструменты выполнены из хромванадиевой стали (CrV).<LI><b>Позволяют прилагать максимально допустимые для торцевых головок рабочие нагрузки.</b><LI><b>Профессиональный инструмент.</b> <strong>Пожизненная гарантия!</strong></UL><p><span class="addt">||/img/pic/keys/small/om-112010.jpg|/img/pic/keys/big/om-112010.jpg
#0|Головка торцевая 1/2&Prime;, 10 мм OMBRA|269|112010 | 88,00| 86,00| 85,00|
#0|Головка торцевая 1/2&Prime;, 12 мм OMBRA|269|112012 | 88,00| 86,00| 85,00|
#0|Головка торцевая 1/2&Prime;, 13 мм OMBRA|269|112013 | 93,00| 91,00| 89,00|
#0|Головка торцевая 1/2&Prime;, 15 мм OMBRA|269|112015 | 93,00| 91,00| 89,00|
#0|Головка торцевая 1/2&Prime;, 16 мм OMBRA|269|112016 | 93,00| 91,00| 89,00|
#0|Головка торцевая 1/2&Prime;, 17 мм OMBRA|269|112017 | 99,00| 96,00| 94,00|
#0|Головка торцевая 1/2&Prime;, 18 мм OMBRA|269|112018 | 99,00| 96,00| 94,00|
#0|Головка торцевая 1/2&Prime;, 19 мм OMBRA|269|112019 | 52,00| 50,00| 48,00|
#0|Головка торцевая 1/2&Prime;, 21 мм OMBRA|269|112021 | 52,00| 50,00| 48,00|
#0|Головка торцевая 1/2&Prime;, 24 мм OMBRA|269|112024 | 52,00| 50,00| 48,00|
#0|Головка торцевая 1/4&Prime;,  8 мм OMBRA|269|114008 | 52,00| 50,00| 48,00||blkt
#0|Головка торцевая 1/4&Prime;, 10 мм OMBRA|269|114010 | 52,00| 50,00| 48,00|
#0|Головка торцевая 1/4&Prime;, 12 мм OMBRA|269|114012 | 57,00| 55,00| 53,00||blkt
#0|Головка торцевая 1/4&Prime;, 13 мм OMBRA|269|114013 | 57,00| 55,00| 53,00|

# 262,cat262|Наборы торцевых головок
#1|Набор торцевых головок 1/2&Prime;       |262|911212 |1998.00|1968.00|1945.00||norow|| OMBRA, 10 - 19 мм с трещоткой и удлинителем <span class=art>арт. 911212</span>|</span></p><UL><LI>10 головок от 10 до 19 мм шагом 1 мм с шестигранным зевом и посадочным местом для присоединительного квадрата 1/2&Prime;;<LI>трещоточная рукоятка 72 зубца, с пластиковой ручкой и быстрым сбросом;<LI>удлинитель 125 мм.<LI>Инструменты располагаются на пластиковом держателе, снабженном системой подвеса «еврослот».<LI><b>Профессиональный инструмент.</b> Пожизненная гарантия на все <b>головки</b>.</UL><p><span class="addt">||/img/pic/keys/small/om-911212.jpg|/img/pic/keys/big/om-911212.jpg
#0|Набор 10 торцевых головок +трещотка+удл.|262|911212 |1998.00|1968.00|1945.00|
 1|Набор 10 торцевых головок на планке, 1/2&Prime;, 10 - 22 мм, CrV|262||||-||norow|| MATRIX "Master" <span class=art>арт. 13557</span>|</span></p><UL><LI>Набор состоит из 10 головок с шестигранным зевом и посадочным местом для присоединительного квадрата 1/2&Prime;.<LI>В набор входят головки: 10; 12; 13; 14; 15; 16; 17; 19; 21; 22&nbsp;мм.<LI>Инструменты выполнены из хромванадиевой стали (CrV).</UL><p><span class="addt">||/img/pic/keys/small/13557n.jpg|/img/pic/keys/big/13557n.jpg
 0|Набор 10 торцевых головок 1/2" 10-22 мм |262|13557   |1390,00|1320,00|-||
 1|Набор 10 торцевых головок с трещеткой и удлинителем,     в боксе|262||||-||norow||, 1/2&Prime;, 10 - 24 мм, 125 мм MATRIX "Master" <span class=art>арт. 13526</span>|</span></p><UL><LI>Состоит из ключа-трещотки, удлинителя 125 мм и 10 головок с шестигранным зевом и посадочным местом для присоединительного квадрата 1/2&Prime;.<LI>В набор входят головки:10; 11; 12; 13; 14; 15; 17; 19; 22; 24 мм.<LI>Инструменты выполнены из высококачественной стали и имеют хромоникелевое покрытие.<LI>Поставляется в металлическом кейсе.</UL><p><span class="addt">||/img/pic/keys/small/13526.jpg|/img/pic/keys/big/jpg
 0|Набор 10 торцевых гол., ключ, удлинитель|262|13526   |3590,00|3490,00|-||
 1|Набор 10 торцевых головок с трещеткой 72 зуба и удлинителем, CrV|262||||-||norow||, 1/2&Prime;, 10 - 24 мм, 125 мм РемоКолор professional <span class=art>арт. 43-4-110</span>|</span></p><UL><LI>Состоит из ключа-трещотки, удлинителя 125 мм и 10 головок с шестигранным зевом и посадочным местом для присоединительного квадрата 1/2&Prime;.<LI>В набор входят головки:10; 11; 12; 13; 14; 15; 17; 19; 22; 24 мм.<LI>Инструменты выполнены из хромованадиевой стали.<LI>Рукоятка ключа-трещотки двухкомпонентная из пластика и обрезиненной части, подвес-держатель из пластика.</UL><p><span class="addt">||/img/pic/keys/small/43-4-110.jpg|/img/pic/keys/big/43-4-110.jpg
 0|Набор 10 торцевых гол., ключ, удлинитель|262|43-4-110|2980,00|2850,00|-||

# 265,cat265|Ключи-трещотки и удлинители
 1|Ключи-трещотки 1/2&Prime; с переключателем  |265|43-4-014| 298,00| 292,00|-||norow||РЕМО|</span><span class="for">Ключ трещоточный предназначен для быстрого монтажа резьбовых соединений</span></p><UL><LI>Храповой механизм с 45 / 72 зубцами.<LI>Переключатель обеспечивает плавный ход и возможность быстрой смены направлений вращения ключа.</UL><p><span class="addt">||/img/pic/keys/small/43-4-014.jpg|/img/pic/keys/big/43-4-014.jpg
 0|Ключ-трещотка 1/2&Prime;, 45 зубьев СТАНДАРТ|265|43-4-014| 555,00| 498,00|-
 0|Ключ-трещотка 1/2&Prime;, 72 з. 2-комп. рук.|265|43-4-024| 998,00| 950,00|-
#1|Ключ-трещотка                               |265|14086   | 795,00| 775,00|-||norow|| GROSS "Comfort" CrV с быстрым сбросом|</span></p><UL><LI>Изготовлены из хромванадиевой стали и покрыты полипропиленом.<LI>Трещоточный механизм с реверсом и 72 зубьями обеспечивает исключительную мягкость и плавность в работе.<LI>Имеет удобную запатентованную рукоятку эргономичной формы.</UL><p><span class="addt">||/img/pic/keys/small/14082.jpg|/img/pic/keys/big/jpg
 1|Ключи-трещотки, 72 зуба, 2-комп. рукоятка   |265|14086   | 795,00| 775,00|-||norow|| GROSS "Comfort" CrV с быстрым сбросом|</span><span class="for">Ключ трещоточный предназначен для быстрого монтажа резьбовых соединений</span></p><UL><LI>Изготовлены из хромванадиевой стали и покрыты полипропиленом.<LI>Трещоточный механизм с реверсом и 72 зубьями обеспечивает исключительную мягкость и плавность в работе.<LI>Имеет удобную запатентованную рукоятку эргономичной формы.</UL><p><span class="addt">||/img/pic/keys/small/kluch_treschetka.jpg|/img/pic/keys/big/kluch_treschetka.jpg
 0|Ключ-трещотка GROSS "Comfort" 1/2&Prime; 72з|265|14082   |1780,00|1720,00|-|
 0|Ключ-трещотка GROSS "Comfort" 3/8&Prime; 72з|265|14084   |1480,00|1425,00|-|
#0|Ключ-трещотка GROSS "Comfort" 1/4&Prime;    |265|14086   | 795,00| 775,00|-||ltdl
#1|Ключ-трещотка телескопический 1/2&Prime;    |265|14070   |1698,00|1669,00|-||norow|Ключ-трещотка телескопический, 305-445 мм, 1/2&Prime; CrV| GROSS <span class="art">арт. 14070</span>|</span><span class="for">Ключ трещоточный предназначен для быстрого монтажа резьбовых соединений</span></p><UL><LI>Изготовлен из хромванадиевой углеродистой стали.<LI>Запатентованный механизм ступенчатой фиксации телескопической рукоятки.<LI>Трещоточный механизм с реверсом и 72 зубьями обеспечивает исключительную мягкость и плавность в работе.</UL><p><span class="addt">||/img/pic/keys/small/14070.jpg|/img/pic/keys/big/14070.jpg
#0|Ключ-трещотка GROSS телескоп. 1/2&Prime;    |265|14070   |2258,62|2219,35|-
#1|Ключ-трещотка 1/2&Prime; с переключателем   |265|43-4-014| 298,00| 292,00|-||norow||, 45 зубьев <span class="art">арт. 43-4-014</span>|</span><span class="for">Ключ трещоточный предназначен для быстрого монтажа резьбовых соединений</span></p><UL><LI>Храповой механизм с 45 зубцами.<LI>Переключатель обеспечивает плавный ход и возможность быстрой смены направлений вращения ключа.</UL><p><span class="addt">||/img/pic/keys/small/43-4-014.jpg|/img/pic/keys/big/43-4-014.jpg
#0|Ключ-трещотка 1/2&Prime; с переключателем   |265|43-4-014| 354,62| 347,48|-
#1|Ключ-трещотка с переключателем 1/2&Prime;   |265|140605  | 298,00| 292,00|-||norow|| SPARTA <span class="art">арт. 140605</span>|</span><span class="for">Ключ трещоточный предназначен для быстрого монтажа резьбовых соединений</span></p><UL><LI>Изготовлен из хромванадиевой стали. Имеет антикоррозионное покрытие из хрома.<LI>Храповый механизм с переключателем обеспечивает плавный ход и возможность быстрой смены направлений вращения ключа.<LI>Присоединительный квадрат с шариковым фиксатором надежно удерживает съемные торцевые головки различных размеров, удлинители, адаптеры и другие насадки.</UL><p><span class="addt">||/img/pic/keys/small/140605.jpg|/img/pic/keys/big/140605.jpg
#0|Ключ-трещотка SPARTA с перекл. 1/2&Prime;   |265|140605  | 355,00| 345,00|-
#1|Ключ-трещотка (трещоточная рукоятка)        |265|RH01245 |1390,00|1370,00|-||norow|| THORVIK RH01245 CrV с быстрым сбросом, 1/2&Prime;, 48 зубцов, 250 мм <span class=art>арт. RH01245</span>|</span><span class="for"><b>Профессиональный инструмент.</b> Для совместного использования с торцевыми головками</span></p><UL><LI>Рабочая часть с трещоткой на 48 зубцов оснащена флажковым переключателем.<LI>Посадочный квадрат 1/2&Prime;.<LI>Головка выполнена из легированной хромованадиевой стали.<LI>Удобная двухкомпонентная рукоятка не скользит в руке при длительном использовании.</UL><p><span class="addt">||/img/pic/keys/small/th-RH01245s.jpg|/img/pic/keys/big/th-RH01245s.jpg
#0|Ключ-трещотка THORVIK RH01245 1/2&Prime;    |265|RH01245 |1390,00|1370,00|-|
#1|Ключ-трещотка (трещоточная рукоятка)        |265|R2904   |1898,00|1865,00|-||norow|| JONNESWAY R2904 CrV с быстрым сбросом, 1/2&Prime;, 36 зубцов, 278 мм <span class=art>арт. R2904</span>|</span><span class="for"><b>Профессиональный инструмент.</b> Применяется при производстве работ со слабонагруженными резьбовыми соединениями</span></p><UL><LI>Трещоточная рукоятка оснащена флажковым переключателем и композитной ручкой с мягким, сантропеновым покрытием, обеспечивающим надежное удержание инструмента увлажненной или загрязненной рукой.<LI>Средний обратный ход 10°, сдвоенный храповик.<LI>Устройство быстрого сброса надежно фиксирует насадку на приводе и легко от нее освобождается одним нажатием на кнопку.<LI>«Сатиновое» хромоникелевое покрытие.</UL><p><span class="addt">||/img/pic/keys/small/jo-R2904.jpg|/img/pic/keys/big/jo-R2904.jpg
#0|Ключ-трещотка JONNESWAY R2904 1/2&Prime;    |265|R2904   |1900,00|1900,00|-|
#1|Удлинитель                                  |265|EB12125 | 165,00| 162,00|-||norow|| THORVIK EB12125 CrV, 1/2&Prime;, 125 мм <span class=art>арт. EB12125</span>|</span></p><UL><LI><b>Профессиональный инструмент.</b><LI>Удлинитель выполнен из легированной хромованадиевой стали.</UL><p><span class="addt">||/img/pic/keys/small/th-EB12125b.jpg|/img/pic/keys/big/th-EB12125b.jpg
#0|Удлинитель THORVIK EB12125, 125 мм, 1/2"    |265|EB12125 | 196,35| 192,78|-|
#1|Удлинитель                                  |265|13908   | 239,00| 233,00|-||norow|Удлинитель| STELS, 250 мм, 1/2&Prime;, CrV <span class=art>арт. 13908</span>|</span></p><UL><LI>Изготовлен из хромованадиевой стали.<LI>Имеет матовое хромовое покрытие.<LI>Посадочное место и присоединительный квадрат 1/2 дюйма с шариковым фиксатором.</UL><p><span class="addt">||/img/pic/keys/small/13908.jpg|/img/pic/keys/big/jpg
#0|Удлинитель STELS, 250мм, 1/2&Prime;, CrV    |265|13908   | 268,00| 262,00|-|
#1|Удлинитель                                  |265|13973   | 795,00| 775,00|-||norow|Удлинители| MATRIX "Master", 1/2&Prime;, CrV|</span></p><UL><LI>Изготовлен из хромованадиевой стали.<LI>Имеет полированное хромовое покрытие.<LI>Посадочное место и присоединительный квадрат 1/2 дюйма с шариковым фиксатором.</UL><p><span class="addt">||/img/pic/keys/small/udl13973.jpg|/img/pic/keys/big/jpg
#0|Удлинитель MATRIX 125мм, 1/2&Prime;, CrV    |265|13972   | 795,00| 775,00|-|
#0|Удлинитель MATRIX 250мм, 1/2&Prime;, CrV    |265|13973   | 795,00| 775,00|-|
